"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2455887,"2011/11/21","Mon",0.97857
2455888,"2011/11/22","Tue",0.98116
2455889,"2011/11/23","Wed",0.98522
2455890,"2011/11/24","Thu",0.98097
2455891,"2011/11/25","Fri",0.97905
"(C) 2011 Prof. Werner Antweiler, UBC"
