"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455614,"2011/02/21","Mon",0.96228
2455615,"2011/02/22","Tue",0.95293
2455616,"2011/02/23","Wed",0.93914
2455617,"2011/02/24","Thu",0.94012
2455618,"2011/02/25","Fri",0.94652
"(C) 2011 Prof. Werner Antweiler, UBC"
