"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456041,"2012/04/23","Mon",0.62508
2456042,"2012/04/24","Tue",0.62716
2456043,"2012/04/25","Wed",0.62889
2456044,"2012/04/26","Thu",0.62771
2456045,"2012/04/27","Fri",0.62794
"(C) 2012 Prof. Werner Antweiler, UBC"
