"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456139,"2012/07/30","Mon",77.942
2456140,"2012/07/31","Tue",78.003
2456141,"2012/08/01","Wed",78.064
2456142,"2012/08/02","Thu",77.760
2456143,"2012/08/03","Fri",78.740
"(C) 2012 Prof. Werner Antweiler, UBC"
