"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455924,"2011/12/28","Wed",76.219
2455925,"2011/12/29","Thu",76.103
2455926,"2011/12/30","Fri",75.700
"(C) 2011 Prof. Werner Antweiler, UBC"
