"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456444,"2013/05/31","Fri",97.561
2456447,"2013/06/03","Mon",96.339
2456448,"2013/06/04","Tue",96.805
2456449,"2013/06/05","Wed",95.877
2456450,"2013/06/06","Thu",95.511
2456451,"2013/06/07","Fri",95.238
"(C) 2013 Prof. Werner Antweiler, UBC"
