"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2455712,"2011/05/30","Mon",0.95868
2455713,"2011/05/31","Tue",0.96843
2455714,"2011/06/01","Wed",0.96071
2455715,"2011/06/02","Thu",0.96154
"(C) 2011 Prof. Werner Antweiler, UBC"
