"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456748,"2014/03/31","Mon",0.79994
2456749,"2014/04/01","Tue",0.80038
2456750,"2014/04/02","Wed",0.80412
2456751,"2014/04/03","Thu",0.80847
2456752,"2014/04/04","Fri",0.81241
"(C) 2014 Prof. Werner Antweiler, UBC"
