"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456349,"2013/02/25","Mon",0.97418
2456350,"2013/02/26","Tue",0.97276
2456351,"2013/02/27","Wed",0.97561
2456352,"2013/02/28","Thu",0.97229
2456353,"2013/03/01","Fri",0.97229
"(C) 2013 Prof. Werner Antweiler, UBC"
