"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456167,"2012/08/27","Mon",79.555
2456168,"2012/08/28","Tue",79.618
2456169,"2012/08/29","Wed",79.745
2456170,"2012/08/30","Thu",79.114
2456171,"2012/08/31","Fri",79.365
"(C) 2012 Prof. Werner Antweiler, UBC"
