"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456776,"2014/04/28","Mon",0.90637
2456777,"2014/04/29","Tue",0.91216
2456778,"2014/04/30","Wed",0.91266
2456779,"2014/05/01","Thu",0.91199
2456780,"2014/05/02","Fri",0.91133
"(C) 2014 Prof. Werner Antweiler, UBC"
