"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","EUR/CAD"
2456717,"2014/02/28","Fri",0.65402
2456720,"2014/03/03","Mon",0.65505
2456721,"2014/03/04","Tue",0.65526
2456722,"2014/03/05","Wed",0.65889
2456723,"2014/03/06","Thu",0.65850
2456724,"2014/03/07","Fri",0.65028
"(C) 2014 Prof. Werner Antweiler, UBC"
