"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2455586,"2011/01/24","Mon",0.95529
2455587,"2011/01/25","Tue",0.94661
2455588,"2011/01/26","Wed",0.94814
2455589,"2011/01/27","Thu",0.95220
2455590,"2011/01/28","Fri",0.94393
"(C) 2011 Prof. Werner Antweiler, UBC"
