"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456496,"2013/07/22","Mon",0.96740
2456497,"2013/07/23","Tue",0.97050
2456498,"2013/07/24","Wed",0.97106
2456499,"2013/07/25","Thu",0.97248
2456500,"2013/07/26","Fri",0.97172
"(C) 2013 Prof. Werner Antweiler, UBC"
