"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456258,"2012/11/26","Mon",0.93310
2456259,"2012/11/27","Tue",0.93747
2456260,"2012/11/28","Wed",0.93800
2456261,"2012/11/29","Thu",0.93598
2456262,"2012/11/30","Fri",0.93292
"(C) 2012 Prof. Werner Antweiler, UBC"
