"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456020,"2012/04/02","Mon",0.62937
2456021,"2012/04/03","Tue",0.63207
2456022,"2012/04/04","Wed",0.63223
2456023,"2012/04/05","Thu",0.63666
"(C) 2012 Prof. Werner Antweiler, UBC"
