"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456689,"2014/01/31","Fri",0.54675
2456692,"2014/02/03","Mon",0.55368
2456693,"2014/02/04","Tue",0.55497
2456694,"2014/02/05","Wed",0.55243
2456695,"2014/02/06","Thu",0.55291
2456696,"2014/02/07","Fri",0.55365
"(C) 2014 Prof. Werner Antweiler, UBC"
