"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456689,"2014/01/31","Fri",0.81413
2456692,"2014/02/03","Mon",0.81393
2456693,"2014/02/04","Tue",0.81880
2456694,"2014/02/05","Wed",0.81453
2456695,"2014/02/06","Thu",0.81268
2456696,"2014/02/07","Fri",0.81619
"(C) 2014 Prof. Werner Antweiler, UBC"
