"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456343,"2013/02/19","Tue",0.91133
2456344,"2013/02/20","Wed",0.90934
2456345,"2013/02/21","Thu",0.91475
2456346,"2013/02/22","Fri",0.91108
"(C) 2013 Prof. Werner Antweiler, UBC"
