"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456566,"2013/09/30","Mon",0.87912
2456567,"2013/10/01","Tue",0.87712
2456568,"2013/10/02","Wed",0.87275
2456569,"2013/10/03","Thu",0.86919
2456570,"2013/10/04","Fri",0.87827
"(C) 2013 Prof. Werner Antweiler, UBC"
