"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456476,"2013/07/02","Tue",95.420
2456477,"2013/07/03","Wed",94.877
2456478,"2013/07/04","Thu",95.147
2456479,"2013/07/05","Fri",95.511
"(C) 2013 Prof. Werner Antweiler, UBC"
