"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456689,"2014/01/31","Fri",0.89936
2456692,"2014/02/03","Mon",0.90285
2456693,"2014/02/04","Tue",0.90457
2456694,"2014/02/05","Wed",0.90082
2456695,"2014/02/06","Thu",0.90367
2456696,"2014/02/07","Fri",0.90761
"(C) 2014 Prof. Werner Antweiler, UBC"
