"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456171,"2012/08/31","Fri",79.365
2456175,"2012/09/04","Tue",79.428
2456176,"2012/09/05","Wed",79.114
2456177,"2012/09/06","Thu",80.386
2456178,"2012/09/07","Fri",79.936
"(C) 2012 Prof. Werner Antweiler, UBC"
