"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456230,"2012/10/29","Mon",79.808
2456231,"2012/10/30","Tue",79.618
2456232,"2012/10/31","Wed",79.936
2456233,"2012/11/01","Thu",80.386
2456234,"2012/11/02","Fri",80.841
"(C) 2012 Prof. Werner Antweiler, UBC"
