"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456559,"2013/09/23","Mon",0.88605
2456560,"2013/09/24","Tue",0.88535
2456561,"2013/09/25","Wed",0.88230
2456562,"2013/09/26","Thu",0.88230
2456563,"2013/09/27","Fri",0.87858
"(C) 2013 Prof. Werner Antweiler, UBC"
