"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456539,"2013/09/03","Tue",94.429
2456540,"2013/09/04","Wed",95.057
2456541,"2013/09/05","Thu",95.329
2456542,"2013/09/06","Fri",95.329
"(C) 2013 Prof. Werner Antweiler, UBC"
