"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455733,"2011/06/20","Mon",0.63064
2455734,"2011/06/21","Tue",0.63359
2455735,"2011/06/22","Wed",0.63739
2455736,"2011/06/23","Thu",0.63877
2455737,"2011/06/24","Fri",0.63520
"(C) 2011 Prof. Werner Antweiler, UBC"
