"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456622,"2013/11/25","Mon",0.94751
2456623,"2013/11/26","Tue",0.94814
2456624,"2013/11/27","Wed",0.94384
2456625,"2013/11/28","Thu",0.94402
2456626,"2013/11/29","Fri",0.94349
"(C) 2013 Prof. Werner Antweiler, UBC"
