"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455950,"2012/01/23","Mon",0.63670
2455951,"2012/01/24","Tue",0.63512
2455952,"2012/01/25","Wed",0.63468
2455953,"2012/01/26","Thu",0.63751
2455954,"2012/01/27","Fri",0.63553
"(C) 2012 Prof. Werner Antweiler, UBC"
