"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456048,"2012/04/30","Mon",0.91886
2456049,"2012/05/01","Tue",0.92353
2456050,"2012/05/02","Wed",0.92353
2456051,"2012/05/03","Thu",0.92618
2456052,"2012/05/04","Fri",0.92166
"(C) 2012 Prof. Werner Antweiler, UBC"
