"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456539,"2013/09/03","Tue",0.61080
2456540,"2013/09/04","Wed",0.60991
2456541,"2013/09/05","Thu",0.61080
2456542,"2013/09/06","Fri",0.61569
"(C) 2013 Prof. Werner Antweiler, UBC"
