"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456811,"2014/06/02","Mon",0.91785
2456812,"2014/06/03","Tue",0.91617
2456813,"2014/06/04","Wed",0.91433
2456814,"2014/06/05","Thu",0.91458
2456815,"2014/06/06","Fri",0.91441
"(C) 2014 Prof. Werner Antweiler, UBC"
