"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455586,"2011/01/24","Mon",82.988
2455587,"2011/01/25","Tue",82.440
2455588,"2011/01/26","Wed",82.645
2455589,"2011/01/27","Thu",83.542
2455590,"2011/01/28","Fri",82.102
"(C) 2011 Prof. Werner Antweiler, UBC"
