"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456685,"2014/01/27","Mon",92.166
2456686,"2014/01/28","Tue",92.251
2456687,"2014/01/29","Wed",91.659
2456688,"2014/01/30","Thu",92.081
2456689,"2014/01/31","Fri",91.996
"(C) 2014 Prof. Werner Antweiler, UBC"
