"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456587,"2013/10/21","Mon",1.00523
2456588,"2013/10/22","Tue",1.00200
2456589,"2013/10/23","Wed",0.99990
2456590,"2013/10/24","Thu",0.99940
2456591,"2013/10/25","Fri",0.99920
"(C) 2013 Prof. Werner Antweiler, UBC"
