"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2455593,"2011/01/31","Mon",1.00020
2455594,"2011/02/01","Tue",0.99572
2455595,"2011/02/02","Wed",1.00563
2455596,"2011/02/03","Thu",0.99582
2455597,"2011/02/04","Fri",0.99631
"(C) 2011 Prof. Werner Antweiler, UBC"
