"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","EUR/CAD"
2456689,"2014/01/31","Fri",0.66618
2456692,"2014/02/03","Mon",0.66765
2456693,"2014/02/04","Tue",0.66975
2456694,"2014/02/05","Wed",0.66636
2456695,"2014/02/06","Thu",0.66432
2456696,"2014/02/07","Fri",0.66671
"(C) 2014 Prof. Werner Antweiler, UBC"
