"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456717,"2014/02/28","Fri",1.01082
2456720,"2014/03/03","Mon",1.00980
2456721,"2014/03/04","Tue",1.00654
2456722,"2014/03/05","Wed",1.00735
2456723,"2014/03/06","Thu",1.00220
2456724,"2014/03/07","Fri",0.99413
"(C) 2014 Prof. Werner Antweiler, UBC"
