"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456717,"2014/02/28","Fri",92.166
2456720,"2014/03/03","Mon",91.408
2456721,"2014/03/04","Tue",91.912
2456722,"2014/03/05","Wed",92.593
2456723,"2014/03/06","Thu",93.985
2456724,"2014/03/07","Fri",93.197
"(C) 2014 Prof. Werner Antweiler, UBC"
