"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456384,"2013/04/01","Mon",0.94384
2456385,"2013/04/02","Tue",0.94242
2456386,"2013/04/03","Wed",0.94153
2456387,"2013/04/04","Thu",0.94868
2456388,"2013/04/05","Fri",0.94491
"(C) 2013 Prof. Werner Antweiler, UBC"
