"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456713,"2014/02/24","Mon",0.54345
2456714,"2014/02/25","Tue",0.54036
2456715,"2014/02/26","Wed",0.54036
2456716,"2014/02/27","Thu",0.53781
2456717,"2014/02/28","Fri",0.53908
"(C) 2014 Prof. Werner Antweiler, UBC"
