"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456314,"2013/01/21","Mon",0.93861
2456315,"2013/01/22","Tue",0.93406
2456316,"2013/01/23","Wed",0.93075
2456317,"2013/01/24","Thu",0.92653
2456318,"2013/01/25","Fri",0.91810
"(C) 2013 Prof. Werner Antweiler, UBC"
