"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456048,"2012/04/30","Mon",80.775
2456049,"2012/05/01","Tue",81.500
2456050,"2012/05/02","Wed",81.103
2456051,"2012/05/03","Thu",81.433
2456052,"2012/05/04","Fri",80.192
"(C) 2012 Prof. Werner Antweiler, UBC"
