"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455107,"2009/10/02","Fri",0.58079
2455110,"2009/10/05","Mon",0.58374
2455111,"2009/10/06","Tue",0.59485
2455112,"2009/10/07","Wed",0.59235
2455113,"2009/10/08","Thu",0.58997
2455114,"2009/10/09","Fri",0.60357
"(C) 2009 Prof. Werner Antweiler, UBC"
