"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456769,"2014/04/21","Mon",93.110
2456770,"2014/04/22","Tue",93.023
2456771,"2014/04/23","Wed",92.678
2456772,"2014/04/24","Thu",92.850
2456773,"2014/04/25","Fri",92.507
"(C) 2014 Prof. Werner Antweiler, UBC"
