"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456650,"2013/12/23","Mon",98.135
2456651,"2013/12/24","Tue",98.232
2456654,"2013/12/27","Fri",98.232
2456657,"2013/12/30","Mon",98.717
2456658,"2013/12/31","Tue",98.912
2456660,"2014/01/02","Thu",98.619
2456661,"2014/01/03","Fri",98.425
"(C) 2014 Prof. Werner Antweiler, UBC"
