"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2455985,"2012/02/27","Mon",0.63223
2455986,"2012/02/28","Tue",0.63227
2455987,"2012/02/29","Wed",0.63549
2455988,"2012/03/01","Thu",0.63650
2455989,"2012/03/02","Fri",0.63804
"(C) 2012 Prof. Werner Antweiler, UBC"
