"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456440,"2013/05/27","Mon",0.96815
2456441,"2013/05/28","Tue",0.96423
2456442,"2013/05/29","Wed",0.96432
2456443,"2013/05/30","Thu",0.97003
2456444,"2013/05/31","Fri",0.96721
"(C) 2013 Prof. Werner Antweiler, UBC"
