"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456230,"2012/10/29","Mon",0.96787
2456231,"2012/10/30","Tue",0.96497
2456232,"2012/10/31","Wed",0.96488
2456233,"2012/11/01","Thu",0.96404
2456234,"2012/11/02","Fri",0.96796
"(C) 2012 Prof. Werner Antweiler, UBC"
