"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456314,"2013/01/21","Mon",90.416
2456315,"2013/01/22","Tue",89.206
2456316,"2013/01/23","Wed",88.574
2456317,"2013/01/24","Thu",89.847
2456318,"2013/01/25","Fri",90.334
"(C) 2013 Prof. Werner Antweiler, UBC"
