"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456412,"2013/04/29","Mon",0.92447
2456413,"2013/04/30","Tue",0.92328
2456414,"2013/05/01","Wed",0.91929
2456415,"2013/05/02","Thu",0.92713
2456416,"2013/05/03","Fri",0.92670
"(C) 2013 Prof. Werner Antweiler, UBC"
