"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456476,"2013/07/02","Tue",0.90147
2456477,"2013/07/03","Wed",0.90066
2456478,"2013/07/04","Thu",0.91041
2456479,"2013/07/05","Fri",0.91075
"(C) 2013 Prof. Werner Antweiler, UBC"
