"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456629,"2013/12/02","Mon",0.85368
2456630,"2013/12/03","Tue",0.84696
2456631,"2013/12/04","Wed",0.84624
2456632,"2013/12/05","Thu",0.84388
2456633,"2013/12/06","Fri",0.83836
"(C) 2013 Prof. Werner Antweiler, UBC"
