"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2455684,"2011/05/02","Mon",1.0535
2455685,"2011/05/03","Tue",1.0537
2455686,"2011/05/04","Wed",1.0438
2455687,"2011/05/05","Thu",1.0342
2455688,"2011/05/06","Fri",1.0398
"(C) 2011 Prof. Werner Antweiler, UBC"
