"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455978,"2012/02/20","Mon",80.128
2455979,"2012/02/21","Tue",80.064
2455980,"2012/02/22","Wed",80.321
2455981,"2012/02/23","Thu",80.321
2455982,"2012/02/24","Fri",80.972
"(C) 2012 Prof. Werner Antweiler, UBC"
