"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","GBP/CAD"
2456405,"2013/04/22","Mon",0.63849
2456406,"2013/04/23","Tue",0.63853
2456407,"2013/04/24","Wed",0.63820
2456408,"2013/04/25","Thu",0.63565
2456409,"2013/04/26","Fri",0.63532
"(C) 2013 Prof. Werner Antweiler, UBC"
