"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2455586,"2011/01/24","Mon",1.0066
2455587,"2011/01/25","Tue",1.0014
2455588,"2011/01/26","Wed",1.0047
2455589,"2011/01/27","Thu",1.0059
2455590,"2011/01/28","Fri",1.0010
"(C) 2011 Prof. Werner Antweiler, UBC"
