"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","AUD/CAD"
2456314,"2013/01/21","Mon",0.95749
2456315,"2013/01/22","Tue",0.95356
2456316,"2013/01/23","Wed",0.94877
2456317,"2013/01/24","Thu",0.95302
2456318,"2013/01/25","Fri",0.95229
"(C) 2013 Prof. Werner Antweiler, UBC"
