"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2456013,"2012/03/26","Mon",83.472
2456014,"2012/03/27","Tue",83.752
2456015,"2012/03/28","Wed",82.850
2456016,"2012/03/29","Thu",82.305
2456017,"2012/03/30","Fri",82.508
"(C) 2012 Prof. Werner Antweiler, UBC"
