"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456444,"2013/05/31","Fri",0.92704
2456447,"2013/06/03","Mon",0.91751
2456448,"2013/06/04","Tue",0.91676
2456449,"2013/06/05","Wed",0.91083
2456450,"2013/06/06","Thu",0.90909
2456451,"2013/06/07","Fri",0.91516
"(C) 2013 Prof. Werner Antweiler, UBC"
