"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/CAD"
2455614,"2011/02/21","Mon",84.531
2455615,"2011/02/22","Tue",84.104
2455616,"2011/02/23","Wed",83.056
2455617,"2011/02/24","Thu",82.988
2455618,"2011/02/25","Fri",83.333
"(C) 2011 Prof. Werner Antweiler, UBC"
