"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456769,"2014/04/21","Mon",0.90736
2456770,"2014/04/22","Tue",0.90695
2456771,"2014/04/23","Wed",0.90645
2456772,"2014/04/24","Thu",0.90687
2456773,"2014/04/25","Fri",0.90563
"(C) 2014 Prof. Werner Antweiler, UBC"
