"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","CHF/CAD"
2456262,"2012/11/30","Fri",0.93292
2456265,"2012/12/03","Mon",0.93153
2456266,"2012/12/04","Tue",0.93406
2456267,"2012/12/05","Wed",0.93458
2456268,"2012/12/06","Thu",0.94144
2456269,"2012/12/07","Fri",0.94366
"(C) 2012 Prof. Werner Antweiler, UBC"
