"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456717,"2014/02/28","Fri",0.90294
2456720,"2014/03/03","Mon",0.90155
2456721,"2014/03/04","Tue",0.89977
2456722,"2014/03/05","Wed",0.90490
2456723,"2014/03/06","Thu",0.91191
2456724,"2014/03/07","Fri",0.90180
"(C) 2014 Prof. Werner Antweiler, UBC"
